"","League","LID","CID","Club","MostHomeGoals","MostAwayGoals","xL","xC","yH","yG","L","yd"
"286","SERIE_A",12,105,"Atalanta",2,3,"2","24",2,3,12,-1
"287","SERIE_A",12,105,"Atalanta",3,3,"2","24",3,3,12,0
"288","SERIE_A",12,105,"Atalanta",5,3,"2","24",5,3,12,2
"289","SERIE_A",12,105,"Atalanta",5,3,"2","24",5,3,12,2
"290","SERIE_A",12,105,"Atalanta",4,3,"2","24",4,3,12,1
"291","SERIE_A",12,105,"Atalanta",3,3,"2","24",3,3,12,0
"292","SERIE_A",12,105,"Atalanta",4,3,"2","24",4,3,12,1
"293","SERIE_A",12,105,"Atalanta",3,4,"2","24",3,4,12,-1
"294","SERIE_A",12,105,"Atalanta",3,3,"2","24",3,3,12,0
"295","SERIE_A",12,105,"Atalanta",3,3,"2","24",3,3,12,0
"296","SERIE_A",12,105,"Atalanta",3,2,"2","24",3,2,12,1
"297","SERIE_A",12,105,"Atalanta",3,5,"2","24",3,5,12,-2
"298","SERIE_A",12,112,"Lazio",5,4,"2","25",5,4,12,1
"299","SERIE_A",12,112,"Lazio",5,4,"2","25",5,4,12,1
"300","SERIE_A",12,112,"Lazio",4,3,"2","25",4,3,12,1
"301","SERIE_A",12,112,"Lazio",5,3,"2","25",5,3,12,2
"302","SERIE_A",12,112,"Lazio",3,3,"2","25",3,3,12,0
"303","SERIE_A",12,112,"Lazio",4,4,"2","25",4,4,12,0
"304","SERIE_A",12,112,"Lazio",5,4,"2","25",5,4,12,1
"305","SERIE_A",12,112,"Lazio",3,2,"2","25",3,2,12,1
"306","SERIE_A",12,112,"Lazio",4,4,"2","25",4,4,12,0
"307","SERIE_A",12,112,"Lazio",4,3,"2","25",4,3,12,1
"308","SERIE_A",12,112,"Lazio",4,4,"2","25",4,4,12,0
"309","SERIE_A",12,112,"Lazio",3,3,"2","25",3,3,12,0
"310","SERIE_A",12,112,"Lazio",6,3,"2","25",6,3,12,3
"311","SERIE_A",12,112,"Lazio",3,3,"2","25",3,3,12,0
"312","SERIE_A",12,112,"Lazio",4,4,"2","25",4,4,12,0
"313","SERIE_A",12,112,"Lazio",5,3,"2","25",5,3,12,2
"314","SERIE_A",12,112,"Lazio",7,6,"2","25",7,6,12,1
"315","SERIE_A",12,103,"AC_Milan",4,3,"2","26",4,3,12,1
"316","SERIE_A",12,103,"AC_Milan",5,4,"2","26",5,4,12,1
"317","SERIE_A",12,103,"AC_Milan",6,4,"2","26",6,4,12,2
"318","SERIE_A",12,103,"AC_Milan",5,3,"2","26",5,3,12,2
"319","SERIE_A",12,103,"AC_Milan",6,4,"2","26",6,4,12,2
"320","SERIE_A",12,103,"AC_Milan",5,4,"2","26",5,4,12,1
"321","SERIE_A",12,103,"AC_Milan",3,5,"2","26",3,5,12,-2
"322","SERIE_A",12,103,"AC_Milan",5,5,"2","26",5,5,12,0
"323","SERIE_A",12,103,"AC_Milan",5,5,"2","26",5,5,12,0
"324","SERIE_A",12,103,"AC_Milan",5,3,"2","26",5,3,12,2
"325","SERIE_A",12,103,"AC_Milan",4,3,"2","26",4,3,12,1
"326","SERIE_A",12,103,"AC_Milan",4,4,"2","26",4,4,12,0
"327","SERIE_A",12,103,"AC_Milan",5,4,"2","26",5,4,12,1
"328","SERIE_A",12,103,"AC_Milan",3,3,"2","26",3,3,12,0
"329","SERIE_A",12,103,"AC_Milan",3,5,"2","26",3,5,12,-2
"330","SERIE_A",12,103,"AC_Milan",4,4,"2","26",4,4,12,0
"331","SERIE_A",12,103,"AC_Milan",4,4,"2","26",4,4,12,0
"332","SERIE_A",12,110,"Internazionale",3,3,"2","27",3,3,12,0
"333","SERIE_A",12,110,"Internazionale",4,4,"2","27",4,4,12,0
"334","SERIE_A",12,110,"Internazionale",4,4,"2","27",4,4,12,0
"335","SERIE_A",12,110,"Internazionale",6,3,"2","27",6,3,12,3
"336","SERIE_A",12,110,"Internazionale",5,3,"2","27",5,3,12,2
"337","SERIE_A",12,110,"Internazionale",5,4,"2","27",5,4,12,1
"338","SERIE_A",12,110,"Internazionale",4,5,"2","27",4,5,12,-1
"339","SERIE_A",12,110,"Internazionale",4,4,"2","27",4,4,12,0
"340","SERIE_A",12,110,"Internazionale",4,4,"2","27",4,4,12,0
"341","SERIE_A",12,110,"Internazionale",5,5,"2","27",5,5,12,0
"342","SERIE_A",12,110,"Internazionale",5,3,"2","27",5,3,12,2
"343","SERIE_A",12,110,"Internazionale",5,3,"2","27",5,3,12,2
"344","SERIE_A",12,110,"Internazionale",3,3,"2","27",3,3,12,0
"345","SERIE_A",12,110,"Internazionale",4,7,"2","27",4,7,12,-3
"346","SERIE_A",12,110,"Internazionale",7,4,"2","27",7,4,12,3
"347","SERIE_A",12,110,"Internazionale",4,4,"2","27",4,4,12,0
"348","SERIE_A",12,110,"Internazionale",7,5,"2","27",7,5,12,2
"349","SERIE_A",12,109,"Fiorentina",4,3,"2","28",4,3,12,1
"350","SERIE_A",12,109,"Fiorentina",3,2,"2","28",3,2,12,1
"351","SERIE_A",12,109,"Fiorentina",4,2,"2","28",4,2,12,2
"352","SERIE_A",12,109,"Fiorentina",5,4,"2","28",5,4,12,1
"353","SERIE_A",12,109,"Fiorentina",5,2,"2","28",5,2,12,3
"354","SERIE_A",12,109,"Fiorentina",5,3,"2","28",5,3,12,2
"355","SERIE_A",12,109,"Fiorentina",4,4,"2","28",4,4,12,0
"356","SERIE_A",12,109,"Fiorentina",4,5,"2","28",4,5,12,-1
"357","SERIE_A",12,109,"Fiorentina",5,4,"2","28",5,4,12,1
"358","SERIE_A",12,109,"Fiorentina",3,3,"2","28",3,3,12,0
"359","SERIE_A",12,109,"Fiorentina",4,5,"2","28",4,5,12,-1
"360","SERIE_A",12,109,"Fiorentina",4,5,"2","28",4,5,12,-1
"361","SERIE_A",12,109,"Fiorentina",4,4,"2","28",4,4,12,0
"362","SERIE_A",12,109,"Fiorentina",4,4,"2","28",4,4,12,0
"363","SERIE_A",12,109,"Fiorentina",5,5,"2","28",5,5,12,0
"364","SERIE_A",12,239,"Torino",5,3,"2","29",5,3,12,2
"365","SERIE_A",12,239,"Torino",2,2,"2","29",2,2,12,0
"366","SERIE_A",12,239,"Torino",2,3,"2","29",2,3,12,-1
"367","SERIE_A",12,239,"Torino",4,3,"2","29",4,3,12,1
"368","SERIE_A",12,239,"Torino",3,3,"2","29",3,3,12,0
"369","SERIE_A",12,239,"Torino",3,5,"2","29",3,5,12,-2
"370","SERIE_A",12,239,"Torino",4,3,"2","29",4,3,12,1
"371","SERIE_A",12,239,"Torino",5,3,"2","29",5,3,12,2
"372","SERIE_A",12,239,"Torino",4,5,"2","29",4,5,12,-1
"373","SERIE_A",12,239,"Torino",5,4,"2","29",5,4,12,1
"374","SERIE_A",12,2734,"Sampdoria",3,3,"2","30",3,3,12,0
"375","SERIE_A",12,2734,"Sampdoria",3,4,"2","30",3,4,12,-1
"376","SERIE_A",12,2734,"Sampdoria",4,4,"2","30",4,4,12,0
"377","SERIE_A",12,2734,"Sampdoria",4,2,"2","30",4,2,12,2
"378","SERIE_A",12,2734,"Sampdoria",3,3,"2","30",3,3,12,0
"379","SERIE_A",12,2734,"Sampdoria",5,3,"2","30",5,3,12,2
"380","SERIE_A",12,2734,"Sampdoria",4,3,"2","30",4,3,12,1
"381","SERIE_A",12,2734,"Sampdoria",3,3,"2","30",3,3,12,0
"382","SERIE_A",12,2734,"Sampdoria",6,3,"2","30",6,3,12,3
"383","SERIE_A",12,2734,"Sampdoria",5,3,"2","30",5,3,12,2
"384","SERIE_A",12,2734,"Sampdoria",3,4,"2","30",3,4,12,-1
"385","SERIE_A",12,2734,"Sampdoria",5,3,"2","30",5,3,12,2
"386","SERIE_A",12,2734,"Sampdoria",3,3,"2","30",3,3,12,0
"387","SERIE_A",12,2925,"Cagliari",4,3,"2","31",4,3,12,1
"388","SERIE_A",12,2925,"Cagliari",4,3,"2","31",4,3,12,1
"389","SERIE_A",12,2925,"Cagliari",3,3,"2","31",3,3,12,0
"390","SERIE_A",12,2925,"Cagliari",3,2,"2","31",3,2,12,1
"391","SERIE_A",12,2925,"Cagliari",5,4,"2","31",5,4,12,1
"392","SERIE_A",12,2925,"Cagliari",3,3,"2","31",3,3,12,0
"393","SERIE_A",12,2925,"Cagliari",5,3,"2","31",5,3,12,2
"394","SERIE_A",12,2925,"Cagliari",4,3,"2","31",4,3,12,1
"395","SERIE_A",12,2925,"Cagliari",4,4,"2","31",4,4,12,0
"396","SERIE_A",12,2925,"Cagliari",3,2,"2","31",3,2,12,1
"397","SERIE_A",12,2925,"Cagliari",4,4,"2","31",4,4,12,0
"398","SERIE_A",12,2925,"Cagliari",4,3,"2","31",4,3,12,1
"399","SERIE_A",12,3997,"Sassuolo",4,4,"2","32",4,4,12,0
"400","SERIE_A",12,3997,"Sassuolo",4,3,"2","32",4,3,12,1
"401","SERIE_A",12,3997,"Sassuolo",3,3,"2","32",3,3,12,0
"402","SERIE_A",12,3997,"Sassuolo",6,3,"2","32",6,3,12,3
"403","SERIE_A",12,118,"Udinese",3,2,"2","33",3,2,12,1
"404","SERIE_A",12,118,"Udinese",3,5,"2","33",3,5,12,-2
"405","SERIE_A",12,118,"Udinese",3,2,"2","33",3,2,12,1
"406","SERIE_A",12,118,"Udinese",4,3,"2","33",4,3,12,1
"407","SERIE_A",12,118,"Udinese",4,5,"2","33",4,5,12,-1
"408","SERIE_A",12,118,"Udinese",3,3,"2","33",3,3,12,0
"409","SERIE_A",12,118,"Udinese",4,3,"2","33",4,3,12,1
"410","SERIE_A",12,118,"Udinese",3,3,"2","33",3,3,12,0
"411","SERIE_A",12,118,"Udinese",6,3,"2","33",6,3,12,3
"412","SERIE_A",12,118,"Udinese",4,2,"2","33",4,2,12,2
"413","SERIE_A",12,118,"Udinese",4,7,"2","33",4,7,12,-3
"414","SERIE_A",12,118,"Udinese",4,3,"2","33",4,3,12,1
"415","SERIE_A",12,118,"Udinese",4,5,"2","33",4,5,12,-1
"416","SERIE_A",12,118,"Udinese",5,3,"2","33",5,3,12,2
"417","SERIE_A",12,118,"Udinese",4,3,"2","33",4,3,12,1
"418","SERIE_A",12,118,"Udinese",3,3,"2","33",3,3,12,0
"419","SERIE_A",12,118,"Udinese",4,3,"2","33",4,3,12,1
"420","SERIE_A",12,238,"Chievo_Verona",4,3,"2","34",4,3,12,1
"421","SERIE_A",12,238,"Chievo_Verona",4,4,"2","34",4,4,12,0
"422","SERIE_A",12,238,"Chievo_Verona",4,3,"2","34",4,3,12,1
"423","SERIE_A",12,238,"Chievo_Verona",3,2,"2","34",3,2,12,1
"424","SERIE_A",12,238,"Chievo_Verona",4,3,"2","34",4,3,12,1
"425","SERIE_A",12,238,"Chievo_Verona",3,3,"2","34",3,3,12,0
"426","SERIE_A",12,238,"Chievo_Verona",2,3,"2","34",2,3,12,-1
"427","SERIE_A",12,238,"Chievo_Verona",3,3,"2","34",3,3,12,0
"428","SERIE_A",12,238,"Chievo_Verona",2,3,"2","34",2,3,12,-1
"429","SERIE_A",12,238,"Chievo_Verona",3,4,"2","34",3,4,12,-1
"430","SERIE_A",12,238,"Chievo_Verona",2,4,"2","34",2,4,12,-2
"431","SERIE_A",12,238,"Chievo_Verona",3,4,"2","34",3,4,12,-1
"432","SERIE_A",12,238,"Chievo_Verona",2,2,"2","34",2,2,12,0
"433","SERIE_A",12,238,"Chievo_Verona",5,3,"2","34",5,3,12,2
"434","SERIE_A",12,238,"Chievo_Verona",4,3,"2","34",4,3,12,1
"435","SERIE_A",12,107,"Bologna",3,5,"2","35",3,5,12,-2
"436","SERIE_A",12,107,"Bologna",4,2,"2","35",4,2,12,2
"437","SERIE_A",12,107,"Bologna",3,2,"2","35",3,2,12,1
"438","SERIE_A",12,107,"Bologna",3,3,"2","35",3,3,12,0
"439","SERIE_A",12,107,"Bologna",3,2,"2","35",3,2,12,1
"440","SERIE_A",12,107,"Bologna",5,2,"2","35",5,2,12,3
"441","SERIE_A",12,107,"Bologna",3,4,"2","35",3,4,12,-1
"442","SERIE_A",12,107,"Bologna",3,2,"2","35",3,2,12,1
"443","SERIE_A",12,107,"Bologna",3,3,"2","35",3,3,12,0
"444","SERIE_A",12,107,"Bologna",4,3,"2","35",4,3,12,1
"445","SERIE_A",12,107,"Bologna",3,3,"2","35",3,3,12,0
"446","SERIE_A",12,107,"Bologna",3,2,"2","35",3,2,12,1
"447","SERIE_A",12,107,"Bologna",4,3,"2","35",4,3,12,1
"448","SERIE_A",12,3263,"Genoa",3,5,"2","36",3,5,12,-2
"449","SERIE_A",12,3263,"Genoa",4,3,"2","36",4,3,12,1
"450","SERIE_A",12,3263,"Genoa",5,3,"2","36",5,3,12,2
"451","SERIE_A",12,3263,"Genoa",4,3,"2","36",4,3,12,1
"452","SERIE_A",12,3263,"Genoa",3,4,"2","36",3,4,12,-1
"453","SERIE_A",12,3263,"Genoa",4,2,"2","36",4,2,12,2
"454","SERIE_A",12,3263,"Genoa",3,3,"2","36",3,3,12,0
"455","SERIE_A",12,3263,"Genoa",5,4,"2","36",5,4,12,1
"456","SERIE_A",12,3263,"Genoa",4,3,"2","36",4,3,12,1
"457","SERIE_A",12,3263,"Genoa",3,3,"2","36",3,3,12,0
"458","SERIE_A",12,3173,"Crotone",4,2,"2","37",4,2,12,2
"459","SERIE_A",12,2574,"Empoli",3,2,"2","38",3,2,12,1
"460","SERIE_A",12,2574,"Empoli",1,2,"2","38",1,2,12,-1
"461","SERIE_A",12,2574,"Empoli",3,3,"2","38",3,3,12,0
"462","SERIE_A",12,2574,"Empoli",2,3,"2","38",2,3,12,-1
"463","SERIE_A",12,2574,"Empoli",3,3,"2","38",3,3,12,0
"464","SERIE_A",12,2574,"Empoli",3,3,"2","38",3,3,12,0
"465","SERIE_A",12,2574,"Empoli",3,3,"2","38",3,3,12,0
"466","SERIE_A",12,2574,"Empoli",4,4,"2","38",4,4,12,0
"467","SERIE_A",12,2923,"Palermo",3,3,"2","39",3,3,12,0
"468","SERIE_A",12,2923,"Palermo",4,2,"2","39",4,2,12,2
"469","SERIE_A",12,2923,"Palermo",5,3,"2","39",5,3,12,2
"470","SERIE_A",12,2923,"Palermo",3,4,"2","39",3,4,12,-1
"471","SERIE_A",12,2923,"Palermo",5,2,"2","39",5,2,12,3
"472","SERIE_A",12,2923,"Palermo",3,3,"2","39",3,3,12,0
"473","SERIE_A",12,2923,"Palermo",4,4,"2","39",4,4,12,0
"474","SERIE_A",12,2923,"Palermo",5,4,"2","39",5,4,12,1
"475","SERIE_A",12,2923,"Palermo",4,3,"2","39",4,3,12,1
"476","SERIE_A",12,2923,"Palermo",5,3,"2","39",5,3,12,2
"477","SERIE_A",12,2923,"Palermo",4,2,"2","39",4,2,12,2
"478","SERIE_A",12,2923,"Palermo",2,4,"2","39",2,4,12,-2
"479","SERIE_A",12,3290,"US_Pescara",2,2,"2","40",2,2,12,0
"480","SERIE_A",12,3290,"US_Pescara",5,3,"2","40",5,3,12,2
"481","LIGUE_1",9,174,"AS-Monaco",3,2,"3","41",3,2,9,1
"482","LIGUE_1",9,174,"AS-Monaco",6,4,"3","41",6,4,9,2
"483","LIGUE_1",9,174,"AS-Monaco",4,4,"3","41",4,4,9,0
"484","LIGUE_1",9,174,"AS-Monaco",5,2,"3","41",5,2,9,3
"485","LIGUE_1",9,174,"AS-Monaco",4,3,"3","41",4,3,9,1
"486","LIGUE_1",9,174,"AS-Monaco",3,4,"3","41",3,4,9,-1
"487","LIGUE_1",9,174,"AS-Monaco",3,3,"3","41",3,3,9,0
"488","LIGUE_1",9,174,"AS-Monaco",4,3,"3","41",4,3,9,1
"489","LIGUE_1",9,174,"AS-Monaco",3,4,"3","41",3,4,9,-1
"490","LIGUE_1",9,174,"AS-Monaco",4,4,"3","41",4,4,9,0
"491","LIGUE_1",9,174,"AS-Monaco",4,3,"3","41",4,3,9,1
"492","LIGUE_1",9,174,"AS-Monaco",4,3,"3","41",4,3,9,1
"493","LIGUE_1",9,174,"AS-Monaco",6,7,"3","41",6,7,9,-1
"494","LIGUE_1",9,160,"Paris_Saint_Germain",5,2,"3","42",5,2,9,3
"495","LIGUE_1",9,160,"Paris_Saint_Germain",5,3,"3","42",5,3,9,2
"496","LIGUE_1",9,160,"Paris_Saint_Germain",6,2,"3","42",6,2,9,4
"497","LIGUE_1",9,160,"Paris_Saint_Germain",3,2,"3","42",3,2,9,1
"498","LIGUE_1",9,160,"Paris_Saint_Germain",4,2,"3","42",4,2,9,2
"499","LIGUE_1",9,160,"Paris_Saint_Germain",4,3,"3","42",4,3,9,1
"500","LIGUE_1",9,160,"Paris_Saint_Germain",3,2,"3","42",3,2,9,1
"501","LIGUE_1",9,160,"Paris_Saint_Germain",4,4,"3","42",4,4,9,0
"502","LIGUE_1",9,160,"Paris_Saint_Germain",4,5,"3","42",4,5,9,-1
"503","LIGUE_1",9,160,"Paris_Saint_Germain",4,3,"3","42",4,3,9,1
"504","LIGUE_1",9,160,"Paris_Saint_Germain",6,4,"3","42",6,4,9,2
"505","LIGUE_1",9,160,"Paris_Saint_Germain",4,4,"3","42",4,4,9,0
"506","LIGUE_1",9,160,"Paris_Saint_Germain",5,4,"3","42",5,4,9,1
"507","LIGUE_1",9,160,"Paris_Saint_Germain",6,3,"3","42",6,3,9,3
"508","LIGUE_1",9,160,"Paris_Saint_Germain",6,9,"3","42",6,9,9,-3
"509","LIGUE_1",9,160,"Paris_Saint_Germain",5,6,"3","42",5,6,9,-1
"510","LIGUE_1",9,2502,"Nice",4,3,"3","43",4,3,9,1
"511","LIGUE_1",9,2502,"Nice",4,2,"3","43",4,2,9,2
"512","LIGUE_1",9,2502,"Nice",3,4,"3","43",3,4,9,-1
"513","LIGUE_1",9,2502,"Nice",3,4,"3","43",3,4,9,-1
"514","LIGUE_1",9,2502,"Nice",3,3,"3","43",3,3,9,0
"515","LIGUE_1",9,2502,"Nice",3,2,"3","43",3,2,9,1
"516","LIGUE_1",9,2502,"Nice",4,3,"3","43",4,3,9,1
"517","LIGUE_1",9,2502,"Nice",3,2,"3","43",3,2,9,1
"518","LIGUE_1",9,2502,"Nice",3,4,"3","43",3,4,9,-1
"519","LIGUE_1",9,2502,"Nice",5,4,"3","43",5,4,9,1
"520","LIGUE_1",9,2502,"Nice",4,2,"3","43",4,2,9,2
"521","LIGUE_1",9,2502,"Nice",3,7,"3","43",3,7,9,-4
"522","LIGUE_1",9,2502,"Nice",6,4,"3","43",6,4,9,2
"523","LIGUE_1",9,2502,"Nice",4,4,"3","43",4,4,9,0
"524","LIGUE_1",9,167,"Lyon",4,4,"3","44",4,4,9,0
"525","LIGUE_1",9,167,"Lyon",6,4,"3","44",6,4,9,2
"526","LIGUE_1",9,167,"Lyon",5,4,"3","44",5,4,9,1
"527","LIGUE_1",9,167,"Lyon",5,3,"3","44",5,3,9,2
"528","LIGUE_1",9,167,"Lyon",8,4,"3","44",8,4,9,4
"529","LIGUE_1",9,167,"Lyon",5,5,"3","44",5,5,9,0
"530","LIGUE_1",9,167,"Lyon",3,3,"3","44",3,3,9,0
"531","LIGUE_1",9,167,"Lyon",5,4,"3","44",5,4,9,1
"532","LIGUE_1",9,167,"Lyon",5,4,"3","44",5,4,9,1
"533","LIGUE_1",9,167,"Lyon",4,3,"3","44",4,3,9,1
"534","LIGUE_1",9,167,"Lyon",5,4,"3","44",5,4,9,1
"535","LIGUE_1",9,167,"Lyon",4,3,"3","44",4,3,9,1
"536","LIGUE_1",9,167,"Lyon",5,5,"3","44",5,5,9,0
"537","LIGUE_1",9,167,"Lyon",6,4,"3","44",6,4,9,2
"538","LIGUE_1",9,167,"Lyon",5,6,"3","44",5,6,9,-1
"539","LIGUE_1",9,176,"Marseille",4,2,"3","45",4,2,9,2
"540","LIGUE_1",9,176,"Marseille",4,3,"3","45",4,3,9,1
"541","LIGUE_1",9,176,"Marseille",5,3,"3","45",5,3,9,2
"542","LIGUE_1",9,176,"Marseille",3,3,"3","45",3,3,9,0
"543","LIGUE_1",9,176,"Marseille",6,3,"3","45",6,3,9,3
"544","LIGUE_1",9,176,"Marseille",6,3,"3","45",6,3,9,3
"545","LIGUE_1",9,176,"Marseille",4,4,"3","45",4,4,9,0
"546","LIGUE_1",9,176,"Marseille",5,5,"3","45",5,5,9,0
"547","LIGUE_1",9,176,"Marseille",4,3,"3","45",4,3,9,1
"548","LIGUE_1",9,176,"Marseille",3,3,"3","45",3,3,9,0
"549","LIGUE_1",9,176,"Marseille",3,2,"3","45",3,2,9,1
"550","LIGUE_1",9,176,"Marseille",4,3,"3","45",4,3,9,1
"551","LIGUE_1",9,176,"Marseille",4,6,"3","45",4,6,9,-2
"552","LIGUE_1",9,176,"Marseille",6,3,"3","45",6,3,9,3
"553","LIGUE_1",9,176,"Marseille",5,5,"3","45",5,5,9,0
"554","LIGUE_1",9,159,"Bordeaux",3,2,"3","46",3,2,9,1
"555","LIGUE_1",9,159,"Bordeaux",4,6,"3","46",4,6,9,-2
"556","LIGUE_1",9,159,"Bordeaux",3,3,"3","46",3,3,9,0
"557","LIGUE_1",9,159,"Bordeaux",5,4,"3","46",5,4,9,1
"558","LIGUE_1",9,159,"Bordeaux",3,3,"3","46",3,3,9,0
"559","LIGUE_1",9,159,"Bordeaux",3,2,"3","46",3,2,9,1
"560","LIGUE_1",9,159,"Bordeaux",4,6,"3","46",4,6,9,-2
"561","LIGUE_1",9,159,"Bordeaux",4,4,"3","46",4,4,9,0
"562","LIGUE_1",9,159,"Bordeaux",4,3,"3","46",4,3,9,1
"563","LIGUE_1",9,159,"Bordeaux",3,4,"3","46",3,4,9,-1
"564","LIGUE_1",9,159,"Bordeaux",2,5,"3","46",2,5,9,-3
"565","LIGUE_1",9,159,"Bordeaux",4,4,"3","46",4,4,9,0
"566","LIGUE_1",9,159,"Bordeaux",5,3,"3","46",5,3,9,2
"567","LIGUE_1",9,159,"Bordeaux",4,3,"3","46",4,3,9,1
"568","LIGUE_1",9,159,"Bordeaux",4,4,"3","46",4,4,9,0
"569","LIGUE_1",9,159,"Bordeaux",5,4,"3","46",5,4,9,1
"570","LIGUE_1",9,165,"Nantes",3,2,"3","47",3,2,9,1
"571","LIGUE_1",9,165,"Nantes",4,2,"3","47",4,2,9,2
"572","LIGUE_1",9,165,"Nantes",4,3,"3","47",4,3,9,1
"573","LIGUE_1",9,165,"Nantes",2,2,"3","47",2,2,9,0
"574","LIGUE_1",9,165,"Nantes",4,4,"3","47",4,4,9,0
